YEAR,State,Constituency,Candidate,Party,Votes,Rank,Total_Votes_Const,Vote_Share_Percent,Is_Winner,Margin,Total_Assets,Criminal_Cases,Gender,Electors
2014,UTTAR PRADESH,FARRUKHABAD,MUKESH RAJPUT,BJP,406195.0,1.0,968691.0,41.932360267618876,1,150502,0.0,0.0,,
2014,UTTAR PRADESH,FATEHPUR,NIRANJAN JYOTI,BJP,485994.0,1.0,1045081.0,46.50299833218669,1,187206,0.0,0.0,,
2014,UTTAR PRADESH,FATEHPUR SIKRI,BABULAL,BJP,426589.0,1.0,965291.0,44.19278745994731,1,173106,0.0,3.0,,
2014,UTTAR PRADESH,FIROZABAD,AKSHAY YADAV,SP,534583.0,1.0,1099952.0,48.60057529783118,1,114059,0.0,0.0,,
2014,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,DR.MAHESH  SHARMA,BJP,599702.0,1.0,1195401.0,50.1674333549997,1,280212,0.0,0.0,,
2014,UTTAR PRADESH,GHAZIABAD,VIJAY KUMAR SINGH,BJP,758482.0,1.0,1336115.0,56.76771834759733,1,567260,0.0,2.0,,
2014,UTTAR PRADESH,GHAZIPUR,MANOJ SINHA,BJP,306929.0,1.0,981062.0,31.285382575209315,1,32452,0.0,0.0,,
2014,UTTAR PRADESH,GHOSI,HARINARAYAN RAJBHAR,BJP,379797.0,1.0,1035199.0,36.688308238319394,1,146015,0.0,0.0,,
2014,UTTAR PRADESH,GONDA,KIRTI VARDHAN SINGH,BJP,359643.0,1.0,865744.0,41.54149494538801,1,160416,0.0,0.0,,
2014,UTTAR PRADESH,GORAKHPUR,ADITYANATH,BJP,539127.0,1.0,1032046.0,52.238659904694174,1,312783,0.0,3.0,,
2014,UTTAR PRADESH,HAMIRPUR,KUNWAR PUSHPENDRA SINGH CHANDEL,BJP,453884.0,1.0,964791.0,47.04480037645459,1,266788,0.0,0.0,,
2014,UTTAR PRADESH,HARDOI,ANSHUL VERMA,BJP,360501.0,1.0,965234.0,37.34856003829123,1,81343,0.0,0.0,,
2014,UTTAR PRADESH,HATHRAS,RAJESH KUMAR DIWAKER,BJP,544277.0,1.0,1043604.0,52.153594658510315,1,326386,0.0,0.0,,
2014,UTTAR PRADESH,JALAUN,BHANU PRATAP SINGH VERMA,BJP,548631.0,1.0,1098875.0,49.92660675691047,1,287202,0.0,0.0,,
2014,UTTAR PRADESH,JAUNPUR,KRISHNA PRATAP 'K.P.',BJP,367149.0,1.0,1004548.0,36.54867661873798,1,146310,0.0,0.0,,
2014,UTTAR PRADESH,JHANSI,UMA BHARATI,BJP,575889.0,1.0,1306845.0,44.06712349207442,1,190467,0.0,0.0,,
2014,UTTAR PRADESH,KAIRANA,HUKUM SINGH,BJP,565909.0,1.0,1115421.0,50.73501395437239,1,236828,0.0,2.0,,
2014,UTTAR PRADESH,KAISERGANJ,BRIJ BHUSAN SHARAN SINGH,BJP,381500.0,1.0,931504.0,40.9552723337742,1,78218,0.0,2.0,,
2014,UTTAR PRADESH,KANNAUJ,DIMPLE YADAV,SP,489164.0,1.0,1107080.0,44.18506341005167,1,19907,0.0,0.0,,
2014,UTTAR PRADESH,KANPUR,DR.MURLI MANOHAR JOSHI,BJP,474712.0,1.0,832801.0,57.001852783558135,1,222946,0.0,1.0,,
2014,UTTAR PRADESH,KAUSHAMBI,VINOD KUMAR SONKAR,BJP,331593.0,1.0,894883.0,37.05434118203162,1,42847,0.0,0.0,,
2014,UTTAR PRADESH,KHERI,AJAY KUMAR,BJP,398578.0,1.0,1065837.0,37.395774400776105,1,110274,0.0,2.0,,
2014,UTTAR PRADESH,KUSHI NAGAR,RAJESH PANDEY URF GUDDU,BJP,370051.0,1.0,940343.0,39.352768085687885,1,85540,0.0,0.0,,
2014,UTTAR PRADESH,LALGANJ,NEELAM SONKAR,BJP,324016.0,1.0,890942.0,36.36779947516224,1,63086,0.0,0.0,,
2014,UTTAR PRADESH,LUCKNOW,RAJ NATH SINGH,BJP,561106.0,1.0,1029187.0,54.51934390931872,1,272749,0.0,0.0,,
2014,UTTAR PRADESH,MACHHLISHAHR,RAM CHARITRA NISHAD,BJP,438210.0,1.0,989454.0,44.2880619008059,1,172155,0.0,0.0,,
2014,UTTAR PRADESH,MAHARAJGANJ,PANKAJ,BJP,471542.0,1.0,1051533.0,44.84329070033941,1,240458,0.0,0.0,,
2014,UTTAR PRADESH,MAINPURI,MULAYAM SINGH YADAV,SP,595918.0,1.0,992942.0,60.01538861282935,1,364666,0.0,0.0,,
2014,UTTAR PRADESH,MATHURA,HEMA MALINI,BJP,574633.0,1.0,1074915.0,53.45845950610049,1,330743,0.0,0.0,,
2014,UTTAR PRADESH,MEERUT,RAJENDRA AGARWAL,BJP,532981.0,1.0,1108171.0,48.09555564980495,1,232326,0.0,2.0,,
2014,UTTAR PRADESH,MIRZAPUR,ANUPRIYA SINGH PATEL,APNA DAL,436536.0,1.0,1003088.0,43.51921267127111,1,219079,0.0,2.0,,
2014,UTTAR PRADESH,MISRIKH,ANJU BALA,BJP,412575.0,1.0,988681.0,41.72984005963501,1,87363,0.0,0.0,,
2014,UTTAR PRADESH,MOHANLALGANJ,KAUSHAL KISHORE,BJP,455274.0,1.0,1111880.0,40.94632514300105,1,145416,0.0,2.0,,
2014,UTTAR PRADESH,MORADABAD,KUNWER SARVESH KUMAR,BJP,485224.0,1.0,1122758.0,43.2171491986697,1,87504,0.0,4.0,,
2014,UTTAR PRADESH,MUZAFFARNAGAR,(DR.) SANJEEV KUMAR BALYAN,BJP,653391.0,1.0,1102695.0,59.254009494919266,1,401150,0.0,0.0,,
2014,UTTAR PRADESH,NAGINA,YASHWANT SINGH,BJP,367825.0,1.0,935726.0,39.30904987143673,1,92390,0.0,0.0,,
2014,UTTAR PRADESH,PHULPUR,KESHAV PRASAD MAURYA,BJP,503564.0,1.0,951917.0,52.899990230240654,1,308308,0.0,0.0,,
2014,UTTAR PRADESH,PILIBHIT,MANEKA SANJAY GANDHI,BJP,546934.0,1.0,1039026.0,52.63910623988235,1,307052,0.0,1.0,,
2014,UTTAR PRADESH,PRATAPGARH,KUWAR HARIVANSH SINGH,APNA DAL,375789.0,1.0,885358.0,42.44486411146677,1,168222,0.0,5.0,,
2014,UTTAR PRADESH,RAE BARELI,SONIA GANDHI,INC,526434.0,1.0,819727.0,64.22064906975126,1,352713,0.0,0.0,,
2014,UTTAR PRADESH,RAMPUR,DR. NEPAL SINGH,BJP,358616.0,1.0,949484.0,37.76956747033125,1,23435,0.0,0.0,,
2014,UTTAR PRADESH,ROBERTSGANJ,CHHOTELAL,BJP,378211.0,1.0,867384.0,43.60364037150789,1,190486,0.0,0.0,,
2014,UTTAR PRADESH,SAHARANPUR,RAGHAV LAKHANPAL,BJP,472999.0,1.0,1188041.0,39.813356609746634,1,65090,0.0,0.0,,
2014,UTTAR PRADESH,SALEMPUR,RAVINDRA KUSHAWAHA,BJP,392213.0,1.0,846427.0,46.337486871283645,1,232342,0.0,0.0,,
2014,UTTAR PRADESH,SAMBHAL,SATYAPAL SINGH,BJP,360242.0,1.0,1049344.0,34.330210112222495,1,5174,0.0,0.0,,
2014,UTTAR PRADESH,SANT KABIR NAGAR,SHARAD TRIPATHI,BJP,348892.0,1.0,1006902.0,34.650045386740715,1,97978,0.0,0.0,,
2014,UTTAR PRADESH,SHAHJAHANPUR,KRISHNA RAJ,BJP,525132.0,1.0,1119877.0,46.89193545362571,1,235529,0.0,0.0,,
2014,UTTAR PRADESH,SHRAWASTI,DADDAN MISHRA,BJP,345964.0,1.0,965051.0,35.84929708378106,1,85913,0.0,0.0,,
2014,UTTAR PRADESH,SITAPUR,RAJESH VERMA,BJP,417546.0,1.0,1014290.0,41.16633310000098,1,51027,0.0,0.0,,
2014,UTTAR PRADESH,SULTANPUR,FEROZE VARUN GANDHI,BJP,410348.0,1.0,959569.0,42.763782489847,1,178902,0.0,0.0,,
2014,UTTAR PRADESH,UNNAO,SWAMI SACHCHIDANAND HARI SAKSHI,BJP,518834.0,1.0,1196977.0,43.34536085488694,1,310173,0.0,8.0,,
2014,UTTAR PRADESH,VARANASI,NARENDRA MODI,BJP,581022.0,1.0,1028634.0,56.48481384049136,1,371784,0.0,0.0,,
2014,UTTARAKHAND,ALMORA,AJAY TAMTA,BJP,348186.0,1.0,641280.0,54.295471556886234,1,95690,0.0,0.0,,
2014,UTTARAKHAND,GARHWAL,(MAJ GEN (RETD.) ) BHUWAN CHANDRA KHANDURI (AVSM),BJP,405690.0,1.0,673365.0,60.24815664609833,1,184526,0.0,0.0,,
2014,UTTARAKHAND,HARDWAR,RAMESH POKHRIYAL NISHANK,BJP,592320.0,1.0,1172643.0,50.51153675926945,1,177822,0.0,0.0,,
2014,UTTARAKHAND,NAINITAL-UDHAMSINGH NAGAR,BHAGAT SINGH KOSHYARI,BJP,636769.0,1.0,1091107.0,58.35990420737838,1,284717,0.0,0.0,,
2014,UTTARAKHAND,TEHRI GARHWAL,MALA RAJYA LAXMI SHAH,BJP,446733.0,1.0,765452.0,58.361987427036574,1,192503,0.0,0.0,,
2014,WEST BENGAL,ALIPURDUARS,DASRATH TIRKEY,AITC,362453.0,1.0,1203681.0,30.112047959550747,1,21397,0.0,0.0,,
2014,WEST BENGAL,ARAMBAGH,APARUPA PODDAR (AFRIN ALI),AITC,748764.0,1.0,1344097.0,55.70758658043281,1,346845,0.0,0.0,,
2014,WEST BENGAL,ASANSOL,BABUL SUPRIYA BARAL (BABUL SUPRIYO),BJP,419983.0,1.0,1130916.0,37.13653357101677,1,70480,0.0,0.0,,
2014,WEST BENGAL,BAHARAMPUR,ADHIR RANJAN CHOWDHURY,INC,583549.0,1.0,1143395.0,51.03651843850988,1,356567,0.0,16.0,,
2014,WEST BENGAL,BALURGHAT,ARPITA GHOSH,AITC,409641.0,1.0,1051362.0,38.96288813938491,1,106964,0.0,0.0,,
2014,WEST BENGAL,BANGAON,KAPIL KRISHNA THAKUR,AITC,551213.0,1.0,1273723.0,43.27573577614599,1,146601,0.0,0.0,,
2014,WEST BENGAL,BANKURA,SREEMATI  DEV VARMA (MOON MOON SEN),AITC,483455.0,1.0,1212637.0,39.86807263839055,1,98506,0.0,0.0,,
2014,WEST BENGAL,BARASAT,DR. KAKALI GHOSHDOSTIDAR,AITC,525387.0,1.0,1256631.0,41.809170711211166,1,173141,0.0,0.0,,
2014,WEST BENGAL,BARDHAMAN PURBA,SUNIL KUMAR MONDAL,AITC,574660.0,1.0,1306971.0,43.96884093067099,1,114479,0.0,0.0,,
2014,WEST BENGAL,BARRACKPORE,DINESH TRIVEDI,AITC,479206.0,1.0,1040151.0,46.070810872652146,1,206773,0.0,0.0,,
2014,WEST BENGAL,BASIRHAT,IDRIS ALI,AITC,492326.0,1.0,1263800.0,38.956005697103976,1,109659,0.0,9.0,,
2014,WEST BENGAL,BIRBHUM,SATABDI ROY,AITC,460568.0,1.0,1261262.0,36.51644146894142,1,67263,0.0,0.0,,
2014,WEST BENGAL,BISHNUPUR,KHAN SAUMITRA,AITC,578870.0,1.0,1251142.0,46.26733016715928,1,149685,0.0,0.0,,
2014,WEST BENGAL,BOLPUR,ANUPAM HAZRA,AITC,630693.0,1.0,1287434.0,48.988375326424496,1,236112,0.0,0.0,,
2014,WEST BENGAL,BURDWAN - DURGAPUR,DR. MAMTAZ SANGHAMITA,AITC,554521.0,1.0,1314356.0,42.1895589931495,1,107331,0.0,0.0,,
2014,WEST BENGAL,COOCH BEHAR,RENUKA SINHA,AITC,526499.0,1.0,1321000.0,39.856093868281604,1,87107,0.0,0.0,,
2014,WEST BENGAL,DARJEELING,S.S.AHLUWALIA,BJP,488257.0,1.0,1123964.0,43.44062621222744,1,197239,0.0,0.0,,
2014,WEST BENGAL,DIAMOND HARBOUR,ABHISHEK BANERJEE,AITC,508481.0,1.0,1250639.0,40.657695785914235,1,71298,0.0,0.0,,
2014,WEST BENGAL,DUM DUM,SAUGATA ROY,AITC,483244.0,1.0,1115807.0,43.30892349662621,1,154934,0.0,0.0,,
2014,WEST BENGAL,GHATAL,ADHIKARI DEEPAK (DEV),AITC,685696.0,1.0,1352291.0,50.70624591896271,1,260891,0.0,0.0,,
2014,WEST BENGAL,HOOGHLY,DR. RATNA DE (NAG),AITC,614312.0,1.0,1332353.0,46.10730039261367,1,189084,0.0,0.0,,
2014,WEST BENGAL,HOWRAH,PRASUN BANERJEE,AITC,488461.0,1.0,1115470.0,43.78970299515002,1,196956,0.0,0.0,,
2014,WEST BENGAL,JADAVPUR,SUGATA BOSE,AITC,584244.0,1.0,1256695.0,46.49051679206172,1,125203,0.0,0.0,,
2014,WEST BENGAL,JALPAIGURI,BIJOY CHANDRA BARMAN,AITC,494773.0,1.0,1285576.0,38.48648387959949,1,69606,0.0,0.0,,
2014,WEST BENGAL,JANGIPUR,ABHIJIT MUKHERJEE,INC,378201.0,1.0,1108005.0,34.13351022784193,1,8161,0.0,0.0,,
2014,WEST BENGAL,JHARGRAM,UMA SAREN,AITC,674504.0,1.0,1234678.0,54.62995210087165,1,347883,0.0,0.0,,
2014,WEST BENGAL,JOYNAGAR,PRATIMA MONDAL,AITC,494746.0,1.0,1180229.0,41.91949189521694,1,108384,0.0,0.0,,
2014,WEST BENGAL,KANTHI,ADHIKARI SISIR KUMAR,AITC,676749.0,1.0,1281213.0,52.820959512586896,1,229490,0.0,0.0,,
2014,WEST BENGAL,KOLKATA DAKSHIN,SUBRATA BAKSHI,AITC,431715.0,1.0,1148475.0,37.59028276627702,1,136339,0.0,0.0,,
2014,WEST BENGAL,KOLKATA UTTAR,SUDIP BANDYOPADHYAY,AITC,343687.0,1.0,946675.0,36.304645205587974,1,96226,0.0,1.0,,
2014,WEST BENGAL,KRISHNANAGAR,TAPAS PAUL,AITC,438789.0,1.0,1240272.0,35.37844924339177,1,71255,0.0,4.0,,
2014,WEST BENGAL,MALDAHA DAKSHIN,ABU HASEM KHAN CHOWDHURY,INC,380291.0,1.0,1084015.0,35.0817101239374,1,164111,0.0,0.0,,
2014,WEST BENGAL,MALDAHA UTTAR,MAUSAM NOOR,INC,388609.0,1.0,1152504.0,33.71866822154196,1,65705,0.0,0.0,,
2014,WEST BENGAL,MATHURAPUR,CHOUDHURY MOHAN JATUA,AITC,627761.0,1.0,1256214.0,49.972456922148616,1,138436,0.0,0.0,,
2014,WEST BENGAL,MEDINIPUR,SANDHYA ROY,AITC,579860.0,1.0,1246406.0,46.52256166931161,1,184666,0.0,0.0,,
2014,WEST BENGAL,MURSHIDABAD,BADARUDDOZA KHAN,COMMUNIST PARTY OF INDIA  (MARXIST),426947.0,1.0,1277607.0,33.417709827826556,1,18453,0.0,0.0,,
2014,WEST BENGAL,PURULIA,DR. MRIGANKA MAHATO,AITC,468277.0,1.0,1187949.0,39.418948119826695,1,153877,0.0,0.0,,
2014,WEST BENGAL,RAIGANJ,MD. SALIM,COMMUNIST PARTY OF INDIA  (MARXIST),317515.0,1.0,1097264.0,28.936974146604644,1,1634,0.0,0.0,,
2014,WEST BENGAL,RANAGHAT,TAPAS MANDAL,AITC,590451.0,1.0,1338570.0,44.11058069432305,1,201767,0.0,0.0,,
2014,WEST BENGAL,SRERAMPUR,KALYAN BANERJEE,AITC,514933.0,1.0,1275059.0,40.38503316317127,1,152526,0.0,0.0,,
2014,WEST BENGAL,TAMLUK,ADHIKARI SUVENDU,AITC,716928.0,1.0,1326041.0,54.0652966235584,1,246481,0.0,0.0,,
2014,WEST BENGAL,ULUBERIA,SULTAN AHMED,AITC,570785.0,1.0,1177750.0,48.4640203778391,1,201222,0.0,0.0,,
2019,ANDAMAN &AMP; NICOBAR ISLANDS,ANDAMAN & NICOBAR ISLANDS,KULDEEP RAI SHARMA,INC,95308.0,1.0,205884.0,46.29208680616269,1,1407,132233012.0,0.0,MALE,318471.0
2019,ANDHRA PRADESH,AMALAPURAM,CHINTA ANURADHA,YSRCP,485313.0,1.0,1214454.0,39.961414759225136,1,39966,85993362.0,0.0,FEMALE,1459556.0
2019,ANDHRA PRADESH,ANAKAPALLI,DR.BEESETTI VENKATA SATYAVATHI,YSRCP,586226.0,1.0,1203594.0,48.70629132415083,1,89192,91526244.0,0.0,FEMALE,1521363.0
2019,ANDHRA PRADESH,ANANTAPUR,TALARI RANGAIAH,YSRCP,695208.0,1.0,1325840.0,52.43528630905689,1,141428,11773091.0,2.0,MALE,1664160.0
2019,ANDHRA PRADESH,ARUKU,GODDETI. MADHAVI,YSRCP,562190.0,1.0,1026561.0,54.76440269988827,1,224089,141179.0,0.0,FEMALE,1451418.0
2019,ANDHRA PRADESH,BAPATLA,NANDIGAM SURESH,YSRCP,598257.0,1.0,1253274.0,47.735531096950865,1,16065,4158610.0,0.0,MALE,1468671.0
2019,ANDHRA PRADESH,CHITTOOR,N. REDDEPPA,YSRCP,686792.0,1.0,1298916.0,52.87424283017531,1,137271,17355862.0,0.0,MALE,1566499.0
2019,ANDHRA PRADESH,ELURU,KOTAGIRI SRIDHAR,YSRCP,676809.0,1.0,1304043.0,51.90081922145205,1,165925,462808829.0,0.0,MALE,1594950.0
2019,ANDHRA PRADESH,GUNTUR,JAYADEV GALLA,TDP,587918.0,1.0,1345468.0,43.696171146396644,1,4205,3051485242.0,0.0,MALE,1706119.0
2019,ANDHRA PRADESH,HINDUPUR,KURUVA GORANTLA MADHAV,YSRCP,706602.0,1.0,1321086.0,53.486449784495484,1,140748,1787356.0,2.0,MALE,1578218.0
2019,ANDHRA PRADESH,KADAPA,Y.S.AVINASH REDDY,YSRCP,783799.0,1.0,1213900.0,64.56866298706649,1,380976,186969794.0,4.0,MALE,1570330.0
2019,ANDHRA PRADESH,KAKINADA,VANGA GEETHAVISWANATH,YSRCP,537630.0,1.0,1217502.0,44.158449021028304,1,25738,202528594.0,0.0,FEMALE,1563930.0
2019,ANDHRA PRADESH,KURNOOL,AYUSHMAN DOCTOR SANJEEV KUMAR,YSRCP,602554.0,1.0,1174342.0,51.30992504738824,1,148889,325914387.0,0.0,MALE,1573009.0
2019,ANDHRA PRADESH,MACHILIPATNAM,BALASHOWRY VALLABHANENI,YSRCP,571436.0,1.0,1227528.0,46.551769083882405,1,60141,990575840.0,2.0,MALE,1473347.0
2019,ANDHRA PRADESH,NANDYAL,POCHA . BRAHMANANDA REDDY,YSRCP,720888.0,1.0,1289302.0,55.91304442248597,1,250119,585932911.0,1.0,MALE,1603220.0
2019,ANDHRA PRADESH,NARASARAOPET,LAVU SRI KRISHNA DEVARAYALU,YSRCP,745089.0,1.0,1423973.0,52.3246578411248,1,153978,177710073.0,0.0,MALE,1670391.0
2019,ANDHRA PRADESH,NARSAPURAM,KANUMURU RAGHU RAMA KRISHNA RAJU,YSRCP,447594.0,1.0,1162375.0,38.506850198946125,1,31909,3259405378.0,3.0,MALE,1439691.0
2019,ANDHRA PRADESH,NELLORE,ADALA PRABHAKARA REDDY,YSRCP,683830.0,1.0,1269875.0,53.85018210453785,1,148571,2211663364.0,0.0,MALE,1672845.0
2019,ANDHRA PRADESH,ONGOLE,MAGUNTA SREENIVASULU REDDY,YSRCP,739202.0,1.0,1321503.0,55.93646022748341,1,214851,266583686.0,0.0,MALE,1556469.0
2019,ANDHRA PRADESH,RAJAHMUNDRY,MARGANI BHARAT,YSRCP,582024.0,1.0,1232340.0,47.22917376697989,1,121634,458205360.0,2.0,MALE,1534256.0
2019,ANDHRA PRADESH,RAJAMPET,P.V.MIDHUN REDDY,YSRCP,702211.0,1.0,1203015.0,58.37092638080157,1,268284,665085701.0,3.0,MALE,1546938.0
2019,ANDHRA PRADESH,SRIKAKULAM,KINJARAPU RAM MOHAN NAIDU,TDP,534544.0,1.0,1131784.0,47.23021353897917,1,6653,122791042.0,1.0,MALE,1553860.0
2019,ANDHRA PRADESH,TIRUPATI,BALLI DURGA PRASAD RAO,YSRCP,722877.0,1.0,1287734.0,56.13558390164428,1,228376,17426921.0,0.0,MALE,1650453.0
2019,ANDHRA PRADESH,VIJAYAWADA,KESINENI SRINIVAS (NANI),TDP,575498.0,1.0,1268800.0,45.357660781841105,1,8726,808152415.0,0.0,MALE,1652994.0
2019,ANDHRA PRADESH,VISAKHAPATNAM,M V V SATYANARAYANA,YSRCP,436906.0,1.0,1223108.0,35.72096658676094,1,4414,2023905124.0,1.0,MALE,1829300.0
2019,ANDHRA PRADESH,VIZIANAGARAM,BELLANA CHANDRA SEKHAR,YSRCP,578418.0,1.0,1188389.0,48.67244648006671,1,48036,21035766.0,4.0,MALE,1503980.0
2019,ARUNACHAL PRADESH,ARUNACHAL EAST,TAPIR GAO,BJP,153883.0,1.0,288206.0,53.393406105355204,1,69948,136628259.0,0.0,MALE,339788.0
2019,ARUNACHAL PRADESH,ARUNACHAL WEST,KIREN RIJIJU,BJP,225796.0,1.0,356420.0,63.35110263172662,1,174843,15279000.0,0.0,MALE,463775.0
2019,ASSAM,AUTONOMOUS DISTRICT,HOREN SING BEY,BJP,381316.0,1.0,609541.0,62.557891921954386,1,239626,20693570.0,2.0,MALE,795945.0
2019,ASSAM,BARPETA,ABDUL KHALEQUE,INC,645173.0,1.0,1448815.0,44.53108229829205,1,140307,7398753.0,0.0,MALE,1685149.0
2019,ASSAM,DHUBRI,BADRUDDIN AJMAL,ALL INDIA UNITED DEMOCRATIC FRONT,718764.0,1.0,1676027.0,42.884989322964365,1,226258,788064044.0,7.0,MALE,1858566.0
2019,ASSAM,DIBRUGARH,RAMESWAR TELI,BJP,659583.0,1.0,994460.0,66.32574462522373,1,364566,4370067.0,0.0,MALE,1314319.0
2019,ASSAM,GAUHATI,QUEEN OJA,BJP,1008936.0,1.0,1753291.0,57.54526772794705,1,345606,630219570.0,0.0,FEMALE,2181319.0
2019,ASSAM,JORHAT,TOPON KUMAR GOGOI,BJP,543288.0,1.0,1045396.0,51.96958855782881,1,82653,12597461.0,0.0,MALE,1365035.0
2019,ASSAM,KALIABOR,GAURAV GOGOI,INC,786092.0,1.0,1408774.0,55.799723731414694,1,209994,13727834.0,0.0,MALE,1734938.0
2019,ASSAM,KARIMGANJ,KRIPANATH MALLAH,BJP,473046.0,1.0,1053517.0,44.90160101830345,1,38389,1871040.0,0.0,MALE,1340173.0
2019,ASSAM,KOKRAJHAR,NABA KUMAR SARANIA,IND,484560.0,1.0,1463497.0,33.10973647366547,1,37786,13013994.0,5.0,MALE,1776358.0
2019,ASSAM,LAKHIMPUR,PRADAN BARUAH,BJP,776406.0,1.0,1268369.0,61.212943551915885,1,350551,14307978.0,0.0,MALE,1708013.0
2019,ASSAM,MANGALDOI,DILIP SAIKIA,BJP,735469.0,1.0,1487589.0,49.44033600678682,1,138545,6206286.0,0.0,MALE,1800237.0
2019,ASSAM,NOWGONG,PRADYUT BORDOLOI,INC,739724.0,1.0,1482718.0,49.88972953724174,1,16752,74143272.0,0.0,MALE,1794648.0
2019,ASSAM,SILCHAR,RAJDEEP ROY,BJP,499414.0,1.0,941149.0,53.06428631385679,1,81596,29901767.0,0.0,MALE,1195720.0
2019,ASSAM,TEZPUR,PALLAB LOCHAN DAS,BJP,684166.0,1.0,1174570.0,58.24820998322791,1,242841,14445139.0,0.0,MALE,1499639.0
2019,BIHAR,ARARIA,PRADEEP KUMAR SINGH,BJP,618434.0,1.0,1149012.0,53.823110637660875,1,137241,5010577.0,3.0,MALE,1805439.0
2019,BIHAR,ARRAH,R. K. SINGH,BJP,566480.0,1.0,1058859.0,53.49909666915047,1,147285,79971720.0,1.0,MALE,2089353.0
2019,BIHAR,AURANGABAD,SUSHIL KUMAR SINGH,BJP,431541.0,1.0,918963.0,46.959562028068596,1,72607,167895109.0,3.0,MALE,1742883.0
2019,BIHAR,BANKA,GIRIDHARI YADAV,JANATA DAL  (UNITED),477788.0,1.0,989181.0,48.30137254961427,1,200532,19816050.0,1.0,MALE,1699394.0
2019,BIHAR,BEGUSARAI,GIRIRAJ SINGH,BJP,692193.0,1.0,1205149.0,57.43630040766743,1,422217,83024577.0,6.0,MALE,1958382.0
2019,BIHAR,BHAGALPUR,AJAY KUMAR MANDAL,JANATA DAL  (UNITED),618254.0,1.0,1010951.0,61.15568410338385,1,277630,6801126.0,0.0,MALE,1823820.0
2019,BIHAR,BUXAR,ASHWINI KUMAR CHOUBEY,BJP,473053.0,1.0,970414.0,48.74754486229589,1,117609,40183612.0,3.0,MALE,1829373.0
2019,BIHAR,DARBHANGA,GOPAL JEE THAKUR,BJP,586668.0,1.0,944528.0,62.11229312418478,1,267979,19301808.0,0.0,MALE,1654811.0
2019,BIHAR,GAYA (SC),VIJAY KUMAR,JANATA DAL  (UNITED),467007.0,1.0,927218.0,50.36647260946185,1,152426,12766141.0,3.0,MALE,1704596.0
2019,BIHAR,GOPALGANJ (SC),DR. ALOK KUMAR SUMAN,JANATA DAL  (UNITED),568150.0,1.0,973216.0,58.37861276427844,1,286434,32739903.0,0.0,MALE,1839514.0
2019,BIHAR,HAJIPUR (SC),PASHU PATI KUMAR PARAS,LOK JAN SHAKTI PARTY,541310.0,1.0,981561.0,55.147871604515665,1,205449,62834200.0,1.0,MALE,1823664.0
2019,BIHAR,JAHANABAD,CHANDESHWAR PRASAD,JANATA DAL  (UNITED),335584.0,1.0,794382.0,42.24466314694945,1,1751,139271693.0,3.0,MALE,1588454.0
2019,BIHAR,JAMUI (SC),CHIRAG KUMAR PASWAN,LOK JAN SHAKTI PARTY,529134.0,1.0,909641.0,58.16954161037157,1,241049,18466066.0,1.0,MALE,1718814.0
2019,BIHAR,JHANJHARPUR,RAMPRIT MANDAL,JANATA DAL  (UNITED),602391.0,1.0,1051359.0,57.29641349909974,1,322951,88119686.0,1.0,MALE,1852417.0
2019,BIHAR,KARAKAT,MAHABALI SINGH,JANATA DAL  (UNITED),398408.0,1.0,846694.0,47.054543908425,1,84542,43442051.0,3.0,MALE,1771254.0
2019,BIHAR,KATIHAR,DULAL CHANDRA GOSWAMI,JANATA DAL  (UNITED),559423.0,1.0,1097150.0,50.988743562867434,1,57203,13302734.0,1.0,MALE,1653353.0
2019,BIHAR,KHAGARIA,CHOUDHARY MEHBOOB ALI KAISER,LOK JAN SHAKTI PARTY,510193.0,1.0,959217.0,53.188486025581284,1,248570,109788313.0,1.0,MALE,1676454.0
2019,BIHAR,KISHANGANJ,DR. MOHAMMAD JAWED,INC,367017.0,1.0,1081881.0,33.92397130553175,1,34466,90973803.0,1.0,MALE,1659651.0
2019,BIHAR,MADHEPURA,DINESH CHANDRA YADAV,JANATA DAL  (UNITED),624334.0,1.0,1108824.0,56.305960188451905,1,301527,37420953.0,1.0,MALE,1884883.0
2019,BIHAR,MADHUBANI,ASHOK KUMAR YADAV,BJP,595843.0,1.0,958085.0,62.19103732967326,1,454940,46699125.0,1.0,MALE,1792798.0
2019,BIHAR,MAHARAJGANJ,"JANARDAN SINGH 'SIGRIWAL""",BJP,546352.0,1.0,950535.0,57.47836744570163,1,230772,10451986.0,5.0,MALE,1807768.0
2019,BIHAR,MUNGER,RAJIV RANJAN SINGH ALIAS LALAN SINGH,JANATA DAL  (UNITED),528762.0,1.0,1026526.0,51.50984972616378,1,167937,88324866.0,1.0,MALE,1888025.0
2019,BIHAR,MUZAFFARPUR,AJAY NISHAD,BJP,666878.0,1.0,1048915.0,63.577887626738104,1,409988,298867486.0,1.0,MALE,1730553.0
2019,BIHAR,NALANDA,KAUSHLENDRA KUMAR,JANATA DAL  (UNITED),540888.0,1.0,1022860.0,52.87996402244687,1,256137,29251651.0,0.0,MALE,2114809.0
2019,BIHAR,NAWADA,CHANDAN SINGH,LOK JAN SHAKTI PARTY,495684.0,1.0,907315.0,54.63196354077691,1,148072,176720167.0,2.0,MALE,1899747.0
2019,BIHAR,PASCHIM CHAMPARAN,DR. SANJAY JAISWAL,BJP,603706.0,1.0,967237.0,62.41551967098032,1,293906,199404885.0,5.0,MALE,1633824.0
